timestamp,IL,avgCPU,avgRAM,#robots
1605184142.548,1,78.5,96.09,1
1605184142.936,1,81.55,96.06,1
1605184143.169,1,83.5,96.03,1
1605184143.312,1,83.5,96.03,1
1605184143.573,1,77.36,96.03,1
1605184143.752,1,77.36,96.03,1
1605184143.878,1,78.79,96.04,2
1605184144.112,1,81.48,96.06,1
1605184144.25,1,81.48,96.06,1
1605184144.673,1,86.92,96.02,1
1605184145.232,1,81.31,96.01,1
1605184145.769,1,79.72,96.05,2
1605184146.194,1,82.57,96.03,1
1605184146.283,1,82.57,96.03,1
1605184146.392,1,85.58,96.1,1
1605184146.702,1,85.58,96.1,1
1605184146.889,1,85.58,96.1,1
1605184147.257,1,85.58,96.06,1
1605184147.507,1,81.13,96.07,1
1605184147.678,1,82.24,96.07,2
1605184147.908,1,81.13,96.07,1
1605184148.237,1,81.13,96.07,1
1605184148.369,1,74.11,96.05,1
1605184148.561,1,74.11,96.05,1
1605184148.729,1,74.11,96.05,1
1605184149.094,1,74.11,96.07,1
1605184149.489,1,75.23,96.04,1
1605184149.662,1,75.23,96.04,1
1605184149.775,1,78.7,96.04,1
1605184150.018,1,77.12,96.04,2
1605184150.521,1,74.31,96.03,1
1605184150.824,1,76.15,96.04,1
1605184150.982,1,76.15,96.04,1
1605184151.178,1,74.31,96.09,1
1605184151.44,1,74.31,96.09,1
1605184151.591,1,74.31,96.09,1
1605184151.77,1,75.41,96.08,2
1605184152.261,1,76.04,96.06,1
1605184152.37,1,76.04,96.06,1
1605184152.516,1,76.04,96.06,1
1605184152.662,1,73.27,96.04,1
1605184152.796,1,73.27,96.04,1
1605184153.243,1,75.47,96.06,1
1605184153.533,1,77.75,96.06,2
1605184153.998,1,79.44,96.06,1
1605184154.259,1,79.44,96.09,1
1605184154.456,1,79.44,96.09,1
1605184154.852,1,77.48,96.06,1
1605184155.438,1,77.48,96.06,1
1605184155.622,1,73.33,96.04,1
1605184155.863,1,74.77,96.05,2
1605184156.185,1,73.33,96.06,1
1605184156.351,1,73.33,96.06,1
1605184156.477,1,73.33,96.06,1
1605184156.66,1,85.05,96.11,1
1605184157.008,1,85.05,96.1,1
1605184157.302,1,85.05,96.1,1
1605184157.464,1,85.05,96.1,1
1605184157.734,1,77.54,96.07,2
1605184158.241,1,73.79,96.08,1
1605184158.497,1,74.29,96.06,1
1605184158.673,1,74.29,96.06,1
1605184158.988,1,76.92,96.08,1
1605184159.186,1,76.92,96.08,1
1605184159.493,1,79.63,96.09,1
1605184159.687,1,79.63,96.09,1
1605184160.055,1,76.95,96.1,2
1605184160.37,1,77.48,96.12,1
1605184160.635,1,85.19,96.07,1
1605184160.856,1,85.19,96.07,1
1605184161.221,1,85.19,96.08,1
1605184161.663,1,77.57,96.11,1
1605184161.865,1,79.73,96.1,2
1605184162.325,1,78.3,96.05,1
1605184162.669,1,78.3,96.05,1
1605184162.921,1,75.73,96.05,1
1605184163.098,1,75.73,96.05,1
1605184163.287,1,75.73,96.06,1
1605184163.488,1,75.73,96.06,1
1605184163.79,1,78.61,96.06,2
1605184164.018,1,79.82,96.06,1
1605184164.502,1,79.82,96.08,1
1605184164.67,1,76.64,96.06,1
1605184164.934,1,76.64,96.06,1
1605184165.297,1,75.23,96.05,1
1605184165.41,1,75.23,96.05,1
1605184165.653,1,77.78,96.14,1
1605184165.82,1,77.78,96.14,1
1605184166.186,1,80.86,96.25,2
1605184166.733,1,97.03,96.07,1
1605184167.027,1,94.17,96.07,1
1605184167.376,1,94.17,96.07,1
1605184167.573,1,82.86,96.09,1
1605184167.66,1,82.86,96.09,1
1605184167.841,1,82.86,96.09,1
1605184168.135,1,85.34,96.06,2
1605184168.682,1,81.73,96.13,1
1605184168.874,1,81.73,96.13,1
1605184169.058,1,78.85,96.18,1
1605184169.453,1,91.18,96.27,1
1605184170.076,1,92.11,96.12,2
1605184170.285,1,97.03,96.07,1
1605184170.55,1,80.19,96.12,1
1605184170.676,1,80.19,96.12,1
1605184170.814,1,80.19,96.12,1
1605184171.206,1,79.82,96.07,1
1605184171.458,1,84.53,96.1,2
1605184171.648,1,83.92,96.1,2
1605184173.606,1,76.58,96.1,1
1605184174.626,1,80.73,96.1,1
1605184175.601,1,77.15,96.1,1
